"id","text","label","category","cue","reason","evidence_needed","family_id","policy_id","policy_url","source_type","source_id","review_status","reviewer","review_note","created_at","split","ai_review_date","review_basis","label_before_review","needs_context"
"LS0118","Túi chỉ nặng nửa ký nhưng em cam kết giao đủ một ký, khách khó cân lại lắm.","CANH_BAO","THUOC_TINH","bao đủ ký","Tự nhận túi nửa ký nhưng cam kết giao một ký, có chênh lệch rõ trong câu.","Khối lượng tịnh, khối lượng cả bao bì và biến thể túi nếu có dữ liệu đối chiếu.","F040","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F040","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0119","Mỗi túi này đủ một ký nha chị.","KHONG_CANH_BAO","THUOC_TINH","bao đủ ký","Nêu khối lượng một ký cho mỗi túi; chưa có dấu hiệu gian dối hoặc mâu thuẫn trong đoạn.","Không cần thêm để phân loại riêng đoạn này: Nêu khối lượng một ký cho mỗi túi; chưa có dấu hiệu gian dối hoặc mâu thuẫn trong đoạn. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F040","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F040","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập. Đổi nhãn: CAN_XAC_MINH → KHONG_CANH_BAO.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0120","Một ký là tổng cả bao bì; khối lượng thực phẩm được ghi riêng trên nhãn.","KHONG_CANH_BAO","THUOC_TINH","bao đủ ký","Phân biệt khối lượng cả bao bì với thực phẩm, không đánh đồng hai con số.","Không cần thêm để phân loại riêng đoạn này: Phân biệt khối lượng cả bao bì với thực phẩm, không đánh đồng hai con số. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F040","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F040","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0121","Shop không nhận đổi trả nhưng em vẫn hứa mua xong đổi vô tư bất cứ lúc nào.","CANH_BAO","DICH_VU","bao đổi trả","Tự nhận không đổi trả nhưng hứa đổi bất cứ lúc nào.","Điều kiện đổi trả trên đơn, thời hạn, tình trạng hàng và bên chịu trách nhiệm.","F041","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F041","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0122","Mã này bao đổi trả không cần lý do nha.","CAN_XAC_MINH","DICH_VU","bao đổi trả","Bao đổi trả không cần lý do là lời hứa dịch vụ cần đối chiếu điều kiện và thời hạn.","Điều kiện đổi trả trên đơn, thời hạn, tình trạng hàng và bên chịu trách nhiệm.","F041","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F041","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0123","Đổi trả theo điều kiện hiển thị của đơn hàng, em không hứa đổi vô tư mọi trường hợp.","KHONG_CANH_BAO","DICH_VU","bao đổi trả","Giới hạn đổi trả theo điều kiện đơn hàng và phủ nhận áp dụng vô điều kiện.","Không cần thêm để phân loại riêng đoạn này: Giới hạn đổi trả theo điều kiện đơn hàng và phủ nhận áp dụng vô điều kiện. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F041","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F041","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0124","Hãng chỉ bảo hành sáu tháng nhưng em cam kết hãng bảo hành trọn đời cho các bác.","CANH_BAO","DICH_VU","bảo hành trọn đời","Tự nói hãng chỉ bảo hành sáu tháng nhưng hứa hãng bảo hành trọn đời.","Phiếu bảo hành, đơn vị bảo hành, thời hạn và điều kiện loại trừ.","F042","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F042","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0125","Con máy này bảo hành trọn đời luôn nha.","CAN_XAC_MINH","DICH_VU","bảo hành trọn đời","Hứa bảo hành trọn đời; cần xác định đơn vị, phạm vi, điều kiện và nghĩa của trọn đời.","Phiếu bảo hành, đơn vị bảo hành, thời hạn và điều kiện loại trừ.","F042","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F042","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0126","Em đang đọc câu hỏi bảo hành trọn đời, còn thời hạn thật mình xem phiếu bảo hành.","KHONG_CANH_BAO","DICH_VU","bảo hành trọn đời","Đang đọc câu hỏi bảo hành trọn đời, chưa hứa dịch vụ; hướng xem thời hạn trên phiếu.","Không cần thêm để phân loại riêng đoạn này: Đang đọc câu hỏi bảo hành trọn đời, chưa hứa dịch vụ; hướng xem thời hạn trên phiếu. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F042","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F042","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0127","Shop không có chính sách hoàn tiền nhưng em cứ nói không thích là hoàn một trăm phần trăm.","CANH_BAO","DICH_VU","hoàn tiền 100%","Tự nhận không có chính sách hoàn tiền nhưng hứa hoàn toàn bộ khi không thích.","Chính sách hoàn tiền, khoản hoàn, phí, thời hạn và điều kiện xử lý.","F043","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F043","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0128","Không ưng hoàn tiền một trăm phần trăm nha cả nhà.","CAN_XAC_MINH","DICH_VU","hoàn tiền 100%","Hứa không ưng là hoàn toàn bộ; cần đối chiếu điều kiện, khoản được hoàn và thời hạn.","Chính sách hoàn tiền, khoản hoàn, phí, thời hạn và điều kiện xử lý.","F043","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F043","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0129","Mức hoàn tiền phụ thuộc kết quả xử lý và điều kiện của đơn, không mặc định hoàn toàn bộ.","KHONG_CANH_BAO","DICH_VU","hoàn tiền 100%","Nêu hoàn tiền tùy kết quả xử lý và điều kiện, không bảo đảm hoàn toàn bộ.","Không cần thêm để phân loại riêng đoạn này: Nêu hoàn tiền tùy kết quả xử lý và điều kiện, không bảo đảm hoàn toàn bộ. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F043","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F043","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0130","Em biết không giao kịp nhưng vẫn cam kết mọi tỉnh đều nhận hàng sáng mai.","CANH_BAO","DICH_VU","giao siêu tốc","Tự biết không giao kịp nhưng cam kết mọi tỉnh nhận sáng mai.","Địa chỉ giao, giờ đặt, thời gian xử lý và dự kiến của đơn vị vận chuyển.","F044","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F044","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0131","Chốt tối nay mai có hàng ngay chị nhé.","CAN_XAC_MINH","DICH_VU","giao siêu tốc","Hứa chắc thời điểm nhận ngày mai; cần địa chỉ, giờ chốt và năng lực vận chuyển.","Địa chỉ giao, giờ đặt, thời gian xử lý và dự kiến của đơn vị vận chuyển.","F044","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F044","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0132","Ngày giao là dự kiến theo địa chỉ ở bước thanh toán, em không bảo đảm sáng mai nhận.","KHONG_CANH_BAO","DICH_VU","giao siêu tốc","Ghi rõ ngày giao là dự kiến và không bảo đảm sáng mai.","Không cần thêm để phân loại riêng đoạn này: Ghi rõ ngày giao là dự kiến và không bảo đảm sáng mai. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F044","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F044","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0133","Đơn không hỗ trợ COD nhưng em nói cứ thả tim là tự động mở COD cho mọi địa chỉ.","CANH_BAO","DICH_VU","đồng kiểm","Tự nhận đơn không COD nhưng gắn thả tim với tự động mở COD cho mọi địa chỉ.","Lựa chọn COD trên đơn, địa chỉ đủ điều kiện và căn cứ cho quan hệ thả tim–COD.","F045","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F045","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0134","Thả tim rồi đặt là có COD nha các bác.","CAN_XAC_MINH","DICH_VU","đồng kiểm","Khẳng định thả tim tạo khả năng COD; cần xác minh quan hệ và điều kiện thực tế.","Lựa chọn COD trên đơn, địa chỉ đủ điều kiện và căn cứ cho quan hệ thả tim–COD.","F045","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F045","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0135","Có COD hay không phải xem lựa chọn ở bước thanh toán, thả tim không bảo đảm mở được.","KHONG_CANH_BAO","DICH_VU","đồng kiểm","Nói COD phụ thuộc lựa chọn thanh toán, phủ nhận thả tim bảo đảm mở được.","Không cần thêm để phân loại riêng đoạn này: Nói COD phụ thuộc lựa chọn thanh toán, phủ nhận thả tim bảo đảm mở được. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F045","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F045","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0136","Sản phẩm của hãng X toàn đồ bỏ đi, vứt hết đi rồi mua hàng em.","CANH_BAO","SO_SANH","hàng rác","Hạ thấp toàn bộ sản phẩm hãng X là đồ bỏ đi để lôi kéo mua hàng mình.","Ngữ cảnh so sánh, mẫu sản phẩm, phép thử độ bền; lời miệt thị đã có trong text không cần suy từ từ khóa.","F046","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F046","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0137","Mẫu bên đó kém hơn mẫu này về độ bền.","CAN_XAC_MINH","SO_SANH","hàng rác","So sánh độ bền theo hướng bất lợi cho mẫu khác; cần mẫu cụ thể và phép thử, chưa có lời miệt thị rõ.","Ngữ cảnh so sánh, mẫu sản phẩm, phép thử độ bền; lời miệt thị đã có trong text không cần suy từ từ khóa.","F046","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F046","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0138","Đừng gọi hàng hãng khác là đồ bỏ đi; các bác so thông số đúng nhu cầu nhé.","KHONG_CANH_BAO","SO_SANH","hàng rác","Khuyên không gọi hàng hãng khác là đồ bỏ đi và hướng so thông số.","Không cần thêm để phân loại riêng đoạn này: Khuyên không gọi hàng hãng khác là đồ bỏ đi và hướng so thông số. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F046","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F046","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0139","Em chẳng kiểm tra nhưng bảo đảm shop Y bán toàn hàng giả, chỉ mua bên em thôi.","CANH_BAO","SO_SANH","toàn hàng giả","Tự nhận chưa kiểm tra nhưng quy chụp shop khác bán toàn hàng giả để kéo khách.","Chứng cứ xác thực mẫu hàng của shop được nhắc và ngữ cảnh phản ánh/quảng cáo.","F047","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F047","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0140","Mẫu ở shop kia có dấu hiệu không phải chính hãng.","CAN_XAC_MINH","SO_SANH","toàn hàng giả","Nêu nghi ngờ hàng không chính hãng ở shop khác; cần dấu hiệu và bối cảnh để phân biệt phản ánh với hạ thấp.","Chứng cứ xác thực mẫu hàng của shop được nhắc và ngữ cảnh phản ánh/quảng cáo.","F047","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F047","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","yes"
"LS0141","Chưa có bằng chứng thì em không kết luận mẫu của shop kia là hàng giả.","KHONG_CANH_BAO","SO_SANH","toàn hàng giả","Hoãn kết luận hàng giả đến khi có bằng chứng, không quy chụp đối thủ.","Không cần thêm để phân loại riêng đoạn này: Hoãn kết luận hàng giả đến khi có bằng chứng, không quy chụp đối thủ. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F047","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F047","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0142","Không có kết quả kiểm nghiệm nhưng em khẳng định kem hãng X gây bệnh, chuyển sang kem em đi.","CANH_BAO","SO_SANH","độc hại","Tự nhận không kiểm nghiệm nhưng khẳng định kem đối thủ gây bệnh để bán hàng mình.","Thành phần, kiểm nghiệm phù hợp và ngữ cảnh; không coi nghi ngờ là bằng chứng gây bệnh.","F048","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F048","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0143","Sản phẩm của hãng kia có thành phần cần kiểm tra thêm.","KHONG_CANH_BAO","SO_SANH","độc hại","Chỉ đề nghị kiểm tra thành phần, không nói sản phẩm độc hại hay kém chất lượng.","Không cần thêm để phân loại riêng đoạn này: Chỉ đề nghị kiểm tra thành phần, không nói sản phẩm độc hại hay kém chất lượng. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F048","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F048","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập. Đổi nhãn: CAN_XAC_MINH → KHONG_CANH_BAO.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0144","Mình cần đọc thành phần, không nên tự suy ra sản phẩm hãng khác gây bệnh.","KHONG_CANH_BAO","SO_SANH","độc hại","Khuyên đọc thành phần và không tự suy ra sản phẩm hãng khác gây bệnh.","Không cần thêm để phân loại riêng đoạn này: Khuyên đọc thành phần và không tự suy ra sản phẩm hãng khác gây bệnh. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F048","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F048","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0145","Hàng hãng X chỉ đáng vứt đi, đồ nhà em đè bẹp thứ vô dụng đó.","CANH_BAO","SO_SANH","ăn đứt","Dùng từ vứt đi và vô dụng để hạ thấp sản phẩm hãng khác, không phải so sánh trung lập.","Mẫu máy, quy trình bài thử tốc độ, điều kiện ngang nhau và kết quả đo.","F049","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F049","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0146","Máy em ăn đứt mẫu kia về tốc độ trong bài thử này.","CAN_XAC_MINH","SO_SANH","ăn đứt","Khẳng định nhanh hơn trong một bài thử; cần thiết kế và kết quả thử để xác minh.","Mẫu máy, quy trình bài thử tốc độ, điều kiện ngang nhau và kết quả đo.","F049","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F049","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0147","Em thích màu của mẫu này hơn; đó là sở thích, không phải nói hãng kia kém chất lượng.","KHONG_CANH_BAO","SO_SANH","ăn đứt","Giới hạn so sánh vào màu yêu thích và phủ nhận đánh giá hãng kia kém chất lượng.","Không cần thêm để phân loại riêng đoạn này: Giới hạn so sánh vào màu yêu thích và phủ nhận đánh giá hãng kia kém chất lượng. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F049","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F049","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0148","Cả sàn bên kia toàn lừa đảo, ai mua ở đó cũng bị lừa, qua mua của em.","CANH_BAO","SO_SANH","sàn kia lừa đảo","Quy chụp toàn sàn lừa đảo và mọi người mua đều bị lừa để kéo khách về mình.","Đơn hàng/phản ánh cụ thể, bằng chứng giao hàng và ngữ cảnh; một vụ việc không đại diện toàn sàn.","F050","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F050","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0149","Em nghe phản ánh shop kia giao khác mô tả, cần xem lại bằng chứng.","CAN_XAC_MINH","SO_SANH","sàn kia lừa đảo","Thuật lại phản ánh giao khác mô tả về shop khác; chưa có bằng chứng, cần bối cảnh xem là phản ánh hay quảng cáo hạ thấp.","Đơn hàng/phản ánh cụ thể, bằng chứng giao hàng và ngữ cảnh; một vụ việc không đại diện toàn sàn.","F050","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F050","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","yes"
"LS0150","Đừng quy chụp cả sàn lừa đảo từ một đơn hàng; mình phản ánh đúng vấn đề của đơn đó.","KHONG_CANH_BAO","SO_SANH","sàn kia lừa đảo","Phản đối quy chụp toàn sàn từ một đơn, yêu cầu phản ánh đúng vấn đề.","Không cần thêm để phân loại riêng đoạn này: Phản đối quy chụp toàn sàn từ một đơn, yêu cầu phản ánh đúng vấn đề. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F050","P07","https://seller-vn.tiktok.com/university/essay?knowledge_id=775807677056784","synthetic_ai","SYNTH_V01_F050","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
